start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean,solution
2020-04-23T15:06:39.138357,2020-04-23T15:06:39.164115,0.025758,1,10,1,1,1,1,1,1.0,[4]
2020-04-23T15:06:39.164548,2020-04-23T15:06:39.166035,0.001487,1,1,1,1,1,1,1,1.0,[7]
2020-04-23T15:06:39.166422,2020-04-23T15:06:39.167877,0.001455,1,0,1,1,1,1,1,1.0,[6]
2020-04-23T15:06:39.168263,2020-04-23T15:06:39.169741,0.001478,1,11,1,1,1,1,1,1.0,[5]
2020-04-23T15:06:39.170122,2020-04-23T15:06:39.171580,0.001458,1,4,1,1,1,1,1,1.0,[10]
2020-04-23T15:06:39.171970,2020-04-23T15:06:39.173075,0.001105,1,3,1,1,1,1,1,1.0,[9]
2020-04-23T15:06:39.173308,2020-04-23T15:06:39.174248,0.00094,1,3,1,1,1,1,1,1.0,[9]
2020-04-23T15:06:39.174480,2020-04-23T15:06:39.175415,0.000935,1,2,1,1,1,1,1,1.0,[8]
2020-04-23T15:06:39.175647,2020-04-23T15:06:39.176608,0.000961,1,11,1,1,1,1,1,1.0,[5]
2020-04-23T15:06:39.176838,2020-04-23T15:06:39.177775,0.000937,1,1,1,1,1,1,1,1.0,[7]
2020-04-23T15:06:39.178006,2020-04-23T15:06:39.178950,0.000944,1,10,1,1,1,1,1,1.0,[4]
2020-04-23T15:06:39.179178,2020-04-23T15:06:39.180117,0.000939,1,11,1,1,1,1,1,1.0,[5]
2020-04-23T15:06:39.180356,2020-04-23T15:06:39.181297,0.000941,1,8,1,1,1,1,1,1.0,[2]
2020-04-23T15:06:39.181523,2020-04-23T15:06:39.182466,0.000943,1,1,1,1,1,1,1,1.0,[7]
2020-04-23T15:06:39.182699,2020-04-23T15:06:39.183641,0.000942,1,9,1,1,1,1,1,1.0,[3]
2020-04-23T15:06:39.183871,2020-04-23T15:06:39.184820,0.000949,1,6,1,1,1,1,1,1.0,[0]
2020-04-23T15:06:39.185044,2020-04-23T15:06:39.185982,0.000938,1,0,1,1,1,1,1,1.0,[6]
2020-04-23T15:06:39.186213,2020-04-23T15:06:39.187156,0.000943,1,0,1,1,1,1,1,1.0,[6]
2020-04-23T15:06:39.187386,2020-04-23T15:06:39.188332,0.000946,1,1,1,1,1,1,1,1.0,[7]
2020-04-23T15:06:39.188566,2020-04-23T15:06:39.189508,0.000942,1,3,1,1,1,1,1,1.0,[9]
2020-04-23T15:06:39.190650,2020-04-23T15:06:39.193080,0.00243,2,3 8,1,2,2,2,2,1.5,"[9, 2]"
