start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean,solution
2020-04-24T15:53:15.817853,2020-04-24T15:53:15.818774,0.000921,3,7 0 1,1,1,1,1,1,1,[6]
2020-04-24T15:53:15.818956,2020-04-24T15:53:15.823264,0.004308,3,2 10 2,1,5,3,3,3,2.230769231,"[8, 4, 8]"
2020-04-24T15:53:15.823892,2020-04-24T15:53:15.831077,0.007185,3,9 1 6,1,8,3,3,3,2.377777778,"[0, 7, 3]"
2020-04-24T15:53:15.832081,2020-04-24T15:53:15.835578,0.003497,3,8 4 8,1,4,3,3,3,2.023809524,"[2, 10, 2]"
2020-04-24T15:53:15.836196,2020-04-24T15:53:15.841419,0.005223,3,11 1 10,1,6,3,3,3,2.314285714,"[5, 9, 4]"
2020-04-24T15:53:15.842466,2020-04-24T15:53:15.847749,0.005283,3,10 5 1,1,6,3,3,3,2.314285714,"[4, 11, 8]"
2020-04-24T15:53:15.848563,2020-04-24T15:53:15.854672,0.006109,3,2 7 0,1,7,3,3,3,2.4125,"[1, 6, 8]"
2020-04-24T15:53:15.855460,2020-04-24T15:53:15.861564,0.006104,3,8 8 1,1,7,3,3,3,2.194444444,"[7, 8, 8]"
2020-04-24T15:53:15.862624,2020-04-24T15:53:15.866075,0.003451,3,10 8 9,1,4,3,3,3,2.2,"[2, 3, 4]"
2020-04-24T15:53:15.866701,2020-04-24T15:53:15.871139,0.004438,3,5 2 0,1,5,3,3,3,2.230769231,"[6, 8, 11]"
2020-04-24T15:53:15.871915,2020-04-24T15:53:15.872937,0.001022,3,7 0 1,1,1,1,1,1,1,[6]
2020-04-24T15:53:15.873737,2020-04-24T15:53:15.880882,0.007145,4,5 4 3 0,1,8,4,4,4,2.670731707,"[6, 9, 11, 10]"
2020-04-24T15:53:15.882083,2020-04-24T15:53:15.918123,0.03604,4,11 7 8 10,1,38,12,6,7,4.0075,"[1, 3, 4, 0, 5, 6]"
2020-04-24T15:53:15.923339,2020-04-24T15:53:15.929764,0.006425,4,7 8 7 3,1,7,4,4,4,2.611111111,"[9, 1, 2, 1]"
2020-04-24T15:53:15.930674,2020-04-24T15:53:15.933237,0.002563,4,0 9 8 3,1,3,2,2,2,1.6875,"[2, 6]"
2020-04-24T15:53:15.933572,2020-04-24T15:53:19.541358,3.607786,4,3 0 1 11,1,1498,4,4,14,8.930506731,"[5, 6, 7, 9]"
2020-04-24T15:53:19.585595,2020-04-24T15:53:19.599995,0.0144,4,10 7 0 9,1,12,4,4,4,2.866666667,"[2, 3, 6, 1]"
2020-04-24T15:53:19.601827,2020-04-24T15:53:19.635978,0.034151,4,5 2 0 4,1,35,4,4,9,4.663888889,"[10, 6, 8, 11]"
2020-04-24T15:53:19.638935,2020-04-24T15:53:19.646909,0.007974,4,8 6 9 9,1,9,4,4,4,3.141666667,"[3, 3, 0, 2]"
2020-04-24T15:53:19.648270,2020-04-24T15:53:19.662107,0.013837,4,7 7 4 9,1,15,4,4,4,3.18125,"[3, 10, 1, 1]"
2020-04-24T15:53:19.663768,2020-04-24T15:53:19.708940,0.045172,4,1 3 10 3,1,39,30,4,8,5.14978903,"[9, 4, 9, 7]"
2020-04-24T15:53:19.713187,2020-04-24T15:53:19.716054,0.002867,4,4 11 7 10,1,3,2,2,2,1.6875,"[5, 3]"
2020-04-24T15:53:19.716570,2020-04-24T15:53:20.102037,0.385467,4,4 9 10 3,1,178,32,4,9,5.519528371,"[8, 0, 2, 10]"
2020-04-24T15:53:20.114576,2020-04-24T15:53:20.122415,0.007839,4,8 5 9 7,1,8,4,4,4,2.670731707,"[1, 2, 6, 3]"
2020-04-24T15:53:20.123619,2020-04-24T15:53:20.170988,0.047369,4,3 4 8 4,1,49,4,4,7,4.566451613,"[10, 2, 10, 9]"
2020-04-24T15:53:20.176781,2020-04-24T15:53:20.184845,0.008064,4,8 11 4 6,1,9,4,4,4,2.75,"[6, 5, 10, 8]"
2020-04-24T15:53:20.186321,2020-04-24T15:53:20.193398,0.007077,4,8 6 3 8,1,8,4,4,4,2.963636364,"[2, 9, 0, 2]"
2020-04-24T15:53:20.194610,2020-04-24T15:53:20.202613,0.008003,4,4 6 5 8,1,9,4,4,4,2.717391304,"[2, 11, 0, 10]"
2020-04-24T15:53:20.203817,2020-04-24T15:53:20.214401,0.010584,4,11 4 9 9,1,12,4,4,4,3.050955414,"[5, 10, 6, 6]"
2020-04-24T15:53:20.216135,2020-04-24T15:53:20.231598,0.015463,4,7 5 5 8,1,17,4,4,5,3.172222222,"[2, 5, 5, 1]"
2020-04-24T15:53:20.233464,2020-04-24T15:53:20.262919,0.029455,4,9 6 3 6,1,26,18,4,5,3.965517241,"[0, 9, 0, 3]"
2020-04-24T15:53:20.266777,2020-04-24T15:53:20.395437,0.12866,5,9 5 1 1 8,1,113,27,5,9,5.252063841,"[3, 10, 10, 7, 2]"
2020-04-24T15:53:20.407976,2020-04-24T15:53:20.411757,0.003781,5,3 8 6 9 10,1,4,3,3,3,2.023809524,"[4, 2, 4]"
2020-04-24T15:53:20.412406,2020-04-24T15:53:21.431464,1.019058,5,2 1 9 6 9,1,612,5,5,13,7.810902468,"[3, 0, 3, 7, 8]"
2020-04-24T15:53:21.456660,2020-04-24T15:53:23.234665,1.778005,5,4 7 8 9 6,1,864,133,5,12,7.771375465,"[1, 5, 5, 2, 11]"
2020-04-24T15:53:23.261544,2020-04-24T15:53:23.335400,0.073856,5,3 8 3 4 7,1,61,27,5,8,5.554425837,"[2, 9, 5, 7, 9]"
2020-04-24T15:53:23.341230,2020-04-24T15:53:23.347499,0.006269,5,7 8 6 1 3,1,7,3,3,3,2.333333333,"[9, 4, 0]"
2020-04-24T15:53:23.348461,2020-04-24T15:53:40.974077,17.625616,5,6 6 8 5 3,1,4476,27,5,18,11.64264984,"[9, 11, 2, 0, 0]"
2020-04-24T15:53:41.317435,2020-04-24T15:53:41.414462,0.097027,5,7 4 3 1 3,1,70,5,5,8,5.983481576,"[9, 6, 11, 9, 0]"
2020-04-24T15:53:41.421970,2020-04-24T15:53:41.717726,0.295756,5,6 8 0 10 2,1,232,39,5,10,6.161863722,"[8, 4, 7, 5, 1]"
2020-04-24T15:53:41.740097,2020-04-24T15:53:41.768722,0.028625,5,9 2 1 3 10,1,26,19,3,4,3.039568345,"[4, 8, 10]"
2020-04-24T15:53:41.770452,2020-04-24T15:53:45.669862,3.89941,5,9 5 5 9 0,1,1656,39,9,15,9.1417236,"[3, 5, 3, 0, 11, 6, 9, 5, 3]"
2020-04-24T15:53:46.216462,2020-04-24T15:53:46.224961,0.008499,5,5 7 9 4 11,1,4,3,3,3,2.261904762,"[1, 2, 10]"
2020-04-24T15:53:46.225454,2020-04-24T15:53:46.299037,0.073583,5,5 2 1 6 6,1,62,35,5,8,5.810424119,"[0, 7, 0, 8, 11]"
2020-04-24T15:53:46.304505,2020-04-24T15:53:46.305479,0.000974,5,6 7 0 1 4,1,1,1,1,1,1,[10]
2020-04-24T15:53:46.305664,2020-04-24T15:53:46.310725,0.005061,5,10 5 0 11 10,1,6,3,3,3,2.314285714,"[4, 4, 9]"
2020-04-24T15:53:46.311498,2020-04-24T15:53:46.315738,0.00424,5,9 11 9 10 5,1,5,3,3,3,2.230769231,"[0, 4, 3]"
2020-04-24T15:53:46.316461,2020-04-24T15:53:47.191249,0.874788,5,11 11 9 1 6,1,662,5,5,11,7.427554384,"[0, 7, 3, 11, 11]"
2020-04-24T15:53:47.212369,2020-04-24T15:53:47.257491,0.045122,5,11 8 3 2 1,1,39,31,3,6,4.254945055,"[7, 9, 5]"
